A,B
69,0.5568728259693022
26,0.10317458688379622
9,0.26052448986161203
22,0.13661209808957142
20,0.07953438096560883
89,0.1566969198418774
44,0.5198175496983092
2,0.755750772686606
58,0.3969847924009101
42,0.20078975561616907
98,0.4303079340885201
6,0.3299363109004567
26,0.04466959309894003
61,0.922534018016722
41,0.010616223817972226
96,0.041208019476472346
3,0.3004204539557237
89,0.7767854080938151
61,0.4888672470108152
7,0.5112581068166605
83,0.6170775180439461
16,0.04016466170492072
4,0.9588019686729733
62,0.5495055916360443
8,0.8236715072848118
7,0.42907763087569306
6,0.4358309941216697
36,0.16836306587107053
99,0.3600400712722758
54,0.1849119402523881
66,0.9127153872032961
7,0.32845613655028316
68,0.3995172807041202
4,0.13417654077578367
16,0.9921967858965471
57,0.5714394556329846
62,0.5745043469173092
26,0.14552100110462163
75,0.6792508112103007
91,0.6811053783484511
67,0.9041759292913057
27,0.2836709494837416
88,0.8697708296972888
57,0.4436742492029001
49,0.22516944846832732
99,0.6607380313111556
66,0.03263622883810091
30,0.8580287380693403
11,0.06538180164118834
54,0.39871312145021953
3,0.1433318051855137
93,0.470554942936353
41,0.9574550881267652
90,0.1426418411173036
53,0.10751040014789648
21,0.19790566863295989
0,0.9384746182841789
47,0.2811628919553486
42,0.6070175600245241
19,0.28859143335613247
17,0.719600583363461
69,0.6311611100868847
48,0.9596222532878526
75,0.3288482026128061
16,0.3125662940328261
52,0.7791709954983346
21,0.15818724420221586
81,0.7281128600951325
9,0.7721089431148838
23,0.8583852443015757
83,0.6898300256825611
11,0.16703014389877346
3,0.33595174978524955
41,0.05586147951398235
4,0.7527836257848199
25,0.6911448458470304
99,0.5148664217823916
58,0.9786816508979185
61,0.31980260924721315
79,0.8904445267173517
4,0.18175635827844294
25,0.9550640167070811
82,0.2888110703437453
5,0.806245189889543
23,0.11228144845407706
94,0.40917679108519434
94,0.9659076452278952
52,0.3112460725022006
6,0.7805413608207799
9,0.48444112119251415
38,0.6053226038371112
85,0.598545292908123
77,0.5702331586546622
27,0.4833730042535579
41,0.1906067741980243
61,0.012246374442875796
51,0.6773631450483577
21,0.7059737312212493
56,0.7738556439870614
95,0.9308519641620003
10,0.16255998089484636
13,0.8904827131047326
30,0.23586483300053407
3,0.5421700039068714
21,0.2593546937816097
92,0.13888965700235012
98,0.051420627485323944
63,0.3436163460874654
76,0.9713275224607156
83,0.4725520513025163
82,0.037575327593982966
78,0.6746544864972165
89,0.2018015241280019
83,0.058413246287250864
60,0.792578676019311
99,0.44622494882440655
5,0.9771913035115092
78,0.7147602574561788
67,0.28858412797312394
5,0.9813844900940442
65,0.8708118644372751
35,0.3160550154504689
14,0.2905322396472265
75,0.5024281181338506
39,0.5417715469481535
40,0.5786445432491691
6,0.2175293527869251
21,0.05467289595110425
71,0.5415215657604813
10,0.6063852135401907
1,0.9579391201598633
29,0.5436751586165119
67,0.15631250938746177
52,0.3072726896837067
88,0.051964375903052584
20,0.015391018342775009
24,0.4779556663142328
72,0.6619918852980321
71,0.951402277660449
4,0.6335407833433476
91,0.18106394366931222
65,0.9072337685578804
84,0.8799359388019319
48,0.4076111844416037
7,0.5224881625723287
97,0.49936413153417003
86,0.4403428172492492
78,0.32976967232829846
26,0.9868296487527063
1,0.9082207371934394
27,0.3334261769614201
10,0.6142304953423005
45,0.0854298545993708
20,0.7453390561452525
41,0.8437043736516521
31,0.46681888952422357
31,0.07594866800884614
70,0.582346930096756
21,0.05488720164537775
77,0.8159434168657742
76,0.5850229292720471
20,0.8708759920095236
21,0.3789423600008228
33,0.2501556571532858
9,0.9386960727405202
64,0.9007943210904571
64,0.06602548368982308
87,0.8632863971857164
66,0.928021502398514
94,0.45319708071803244
42,0.8927077193920934
40,0.44728238285009503
12,0.05722151662429542
3,0.546377002915378
22,0.9360221163480664
69,0.5341036192678303
33,0.13903453480790828
40,0.43960978391339145
17,0.10623984911044004
99,0.5852860960788915
89,0.6246894453843994
96,0.6641270489664036
32,0.052890844407605386
24,0.8481544933049957
51,0.9167588996847561
16,0.2867747628709856
50,0.7830798817937848
2,0.483373004518572
54,0.531138092538943
85,0.24281485644759437
55,0.8947375326286313
34,0.9583533718882077
67,0.654638420924628
58,0.1516912449576513
91,0.5345031389995974
58,0.30246161615284617
12,0.4508647376787731
61,0.6745409644438182
93,0.07070265376522278
46,0.20329998273330385
75,0.7498759328086723
2,0.03816858650522392
20,0.6018652678186625
64,0.26726781678322176
17,0.9024858315394169
12,0.8331012173896122
70,0.9193352798622154
76,0.09386431086777602
80,0.9947171826232667
95,0.14349722271234833
92,0.8701255503927834
44,0.37596850568842033
61,0.9551027763717423
29,0.0010407084460775096
74,0.6891704411885339
13,0.9956587323730746
52,0.6938671187687712
9,0.7065434361805876
71,0.6672488468328621
30,0.9793726566816696
5,0.7176060416356932
82,0.4969354448623985
18,0.24776454094655198
11,0.7769964864359273
63,0.16102340496499468
81,0.06213442642885059
54,0.7631183480301644
66,0.36883421479282874
8,0.212165685773557
5,0.7669477246263959
0,0.867632937008556
41,0.10549179482474391
92,0.414948731192163
54,0.023753488339383066
48,0.8276542160262715
98,0.008214273712489728
98,0.3905119026896138
29,0.9027431824257648
34,0.583367563635276
62,0.8028370088715056
21,0.13496347380322093
42,0.11468833805817424
27,0.35439264876909493
17,0.6731143827525073
31,0.1633236180428097
68,0.06554718092143508
53,0.975829993029108
33,0.2907811566448891
30,0.6244031677386224
96,0.6595471426405519
3,0.03864358235777887
13,0.5659018157916625
14,0.20030371853824003
59,0.08987804916362385
19,0.3969094253433689
19,0.7928380394823403
48,0.9690552805139582
98,0.49505243206842753
67,0.8874845717396714
17,0.9451866615187319
23,0.44293796660501183
26,0.14536315241544384
32,0.3101048639462406
63,0.38754142986542717
24,0.45452881586358396
68,0.6446674056411961
17,0.6452044935256713
44,0.543254920335506
19,0.22830745411047848
34,0.3634664941226484
5,0.41343945367252566
90,0.6637300554753097
91,0.14146591996289015
74,0.24163821297572996
8,0.283865051235046
51,0.5183693645523071
27,0.7574986497607905
18,0.8443446845104781
84,0.7423462144032136
62,0.7481685384134387
94,0.24085068668665122
6,0.8848068754696835
36,0.0525643634630254
88,0.5402409911268287
91,0.08842987857322449
35,0.6008760177285603
16,0.047290137242672836
89,0.6409012465747493
91,0.03368257968843147
36,0.1651150498383126
80,0.7533807586901288
59,0.3027581580257819
48,0.8841240957975519
80,0.09812885888444389
96,0.5305503521666308
55,0.925795330500791
33,0.41314432882527563
86,0.3277816369060277
29,0.9659808199342019
26,0.42420458850840714
50,0.6988386985551405
8,0.9199400941830683
19,0.010772549893616645
86,0.5693559421506094
46,0.7134467192586359
18,0.4189919209780977
67,0.6729353669955317
76,0.8064163430346011
11,0.31558744327587107
72,0.32312745963378064
78,0.08776692096070626
84,0.9550211491243984
78,0.032934686254220025
4,0.4707248057703155
68,0.5328573998330957
24,0.1410636592890966
87,0.4900528638316748
30,0.2947344519998095
45,0.8025576994908955
33,0.8231311390287408
40,0.4327812011362653
77,0.43449397892101027
90,0.0758965953598113
67,0.35714463627280735
86,0.4056184718206983
37,0.4466281123204967
45,0.45290499797497064
68,0.09218103934597532
26,0.1630949063290248
42,0.43387371049080137
77,0.37837769916673314
70,0.14241017516726895
44,0.6486584333316324
17,0.11763985491405049
31,0.005181403597662615
1,0.6126083996894519
40,0.082762413173043
19,0.06045361074463562
92,0.08575344549959218
57,0.936346405743843
89,0.10536597816327775
37,0.8390355469812234
0,0.7765890847835641
68,0.8412063443183255
53,0.6051938127636735
13,0.15511055609666236
24,0.7709056209841068
8,0.5654651165110642
93,0.5683232148313401
82,0.6087731041988094
60,0.14834600479603088
51,0.29146734168614996
7,0.9934940840779241
15,0.8734744953537282
7,0.35923580614467576
22,0.9865365385003468
72,0.06964532566009907
95,0.3488303017243851
33,0.5551993292903246
17,0.6209723171297516
43,0.8051587656165257
14,0.7366630929067501
14,0.6880257904998033
92,0.9743575314688457
22,0.598365582939368
86,0.0065572919210942215
64,0.6167524960571688
85,0.7589359650865312
70,0.9180973729339459
31,0.3923381612721676
91,0.05162487226328227
31,0.12679915354411253
32,0.9079385753815249
42,0.9505654444997838
12,0.23260254496519217
91,0.6756050665832034
8,0.4733280349767469
61,0.6043695053072115
56,0.05034400052839316
47,0.9640122701747551
42,0.4716166587983689
66,0.7726237236425181
80,0.5165684953577756
97,0.8567707683636903
31,0.6328594039228008
72,0.32065295034070873
59,0.4985960695575373
0,0.7905762828952173
56,0.2682086608107147
83,0.7869903120867585
68,0.7087230169030397
84,0.008307425981045502
68,0.8667327618813168
67,0.5208447410264035
60,0.9275114100504772
7,0.01085674569556272
88,0.8617705257465391
6,0.7701261573410373
36,0.6610730664462605
41,0.5980338095307597
31,0.5993500426437935
16,0.8389052159070908
27,0.9939355777580211
69,0.4621508526384074
47,0.566444770672907
53,0.1816254279557924
41,0.39194649653821934
35,0.16929084681678608
65,0.010435031081063362
30,0.7235492877586707
64,0.30587852797771287
2,0.8700477362468699
12,0.49128809425336595
30,0.8041434102986135
28,0.42366071238082337
56,0.832748334167376
32,0.8559711840439319
52,0.46683695841502015
9,0.933026737256982
62,0.29526029498223094
72,0.3739001019202308
64,0.47663945852382505
95,0.7481291003547125
96,0.3986909650897129
1,0.08381308004804833
1,0.0023328787731157208
68,0.8727400523147542
73,0.639931571244539
36,0.17002626298003554
1,0.9021258145575725
60,0.7223012731695893
39,0.7652704556016763
62,0.4494844964489647
24,0.7530370419147638
37,0.6059528463443079
36,0.7345890144100874
81,0.3383704372442139
26,0.5350204920649917
83,0.03555995902720277
49,0.1623029759097242
33,0.8564003424344617
43,0.6560512342516822
71,0.8280185006889034
3,0.5610811289863764
93,0.4322105247500885
51,0.8151302845549565
54,0.047157940780059304
99,0.6866553350438996
72,0.6094424171322955
11,0.0356470909732719
13,0.3356266067652366
34,0.5184384847696465
5,0.03248292041649237
46,0.3080307985681312
22,0.014853864203876355
67,0.2718330136991768
64,0.9774815807297041
58,0.45362921911884757
8,0.9495237660075384
57,0.8041695692284293
47,0.2622044698248893
62,0.9367385803394338
8,0.30009069262819665
43,0.3452939540281639
45,0.3033605034479976
14,0.44226936364366964
87,0.073646443632844
52,0.8163305471230035
47,0.08192417282084419
71,0.47857977878416635
91,0.06947906698643569
41,0.6547807191627529
16,0.45020811648766335
34,0.0011330142483040317
30,0.4312247056680528
3,0.36369712513161645
47,0.914132271351692
13,0.5989795272321763
24,0.8271852371971382
45,0.1446493995617696
47,0.12636290882483348
39,0.18289981175124093
49,0.9436571362493127
6,0.09941969589040145
94,0.48345933353354487
59,0.07627962736515181
34,0.7587634713967542
62,0.3848394533354069
19,0.6117633353492815
15,0.0716472562939211
21,0.4314969882703422
35,0.133785077134998
18,0.3244970168235898
1,0.1888641890883611
67,0.48172895803777716
97,0.8935660950865454
6,0.39730642066554755
46,0.9036303008988441
48,0.7749450936510295
77,0.7469170259921633
42,0.7810890206192511
31,0.7106775720154698
16,0.20327591339761675
13,0.8383531472792922
80,0.37593710142725445
31,0.26922101248016195
59,0.8330810395933459
59,0.6172415936170154
51,0.2530500545663117
65,0.8876946291784036
3,0.5388404137267302
93,0.023920314023640477
93,0.5268083963238971
62,0.9550726500992344
32,0.1620042121707468
0,0.3009802948485004
96,0.22848820641642242
99,0.22031272802548318
63,0.07725903772585407
94,0.46643914027978095
36,0.8184393210149982
77,0.24005968526830557
69,0.7111436337454784
6,0.5730530929361968
23,0.21226779207885083
67,0.5696408334829511
54,0.5225696206144782
88,0.2258242596009722
2,0.016933694153299705
91,0.4068910939554726
22,0.3231662348511617
35,0.28282632334839786
56,0.6986459487722663
47,0.709455518586911
12,0.9266964513214443
60,0.027443937883869007
85,0.9103526353175359
88,0.674261561139072
23,0.6594938187685342
42,0.992056029333508
32,0.07776747454650235
77,0.8032136795858011
23,0.5933499008119167
21,0.16171484748489073
51,0.7707988569645323
86,0.3586472726954594
5,0.2526812863612685
18,0.5772932689158065
75,0.4769905702671646
89,0.15709138030507164
28,0.7310583329142746
63,0.3119120280047527
13,0.4920101002195828
80,0.28876185219355155
29,0.4402772721590983
70,0.2496377149606842
20,0.4808273874002116
64,0.1606637142249696
3,0.28277610452765334
45,0.21324557539897637
7,0.36087792759660287
17,0.830229715995451
59,0.49538274778851077
44,0.42399408397918414
71,0.5723874072298712
94,0.7846021995542203
30,0.29699179432132583
27,0.8069238182503371
63,0.24959229244678494
36,0.847938132634452
66,0.8335294227305146
78,0.5908647593192177
67,0.35663884451703864
34,0.4142570214329391
97,0.8130250660622238
35,0.08236766222956204
56,0.7867965565765281
69,0.13327584865183206
3,0.8155102648859629
48,0.9013489965889437
93,0.5134522384055443
38,0.7528922552962531
17,0.20244515388468698
59,0.7716897620577378
85,0.7028747849390156
9,0.11474700376222147
92,0.5040389940867369
22,0.7661372613804539
67,0.09252296557413642
58,0.6588523291371923
82,0.8012388259308342
89,0.34834446926046136
6,0.3818650322389031
12,0.27446170539667203
2,0.1869782147825474
39,0.9578532653383585
10,0.7035700933453037
79,0.05270603716451827
83,0.9276702981629346
50,0.11550558630020258
86,0.9240592212458475
22,0.45178095495659576
31,0.4856768734806971
40,0.540058088834675
41,0.09374195811248998
37,0.6648608783556414
66,0.6541623566707517
71,0.5777609092160602
77,0.8877830109649195
71,0.4784319839964043
74,0.7105390429704309
41,0.3392848713954105
42,0.9246346102778453
32,0.9321119875688616
78,0.48209388970964007
36,0.7359548564523708
77,0.23322178298015617
89,0.6435047437150136
56,0.08506634067864682
63,0.8625841724367797
63,0.721576127368971
59,0.9549036537891475
51,0.778219351263797
71,0.1830142043931663
67,0.46748171126553506
99,0.5424188224361783
81,0.8284679028457671
26,0.5503963883601557
58,0.4766939849942672
18,0.7130000474932058
2,0.6421702083111998
72,0.7487782335321823
38,0.4751265778447561
65,0.7235038446705793
72,0.9711056564390688
55,0.1816118266894321
5,0.052307072339830785
27,0.5707285303000422
47,0.15845024443573297
97,0.16505484295447093
92,0.672135593524683
47,0.42196410872468604
66,0.03253466938622218
53,0.5616241596405149
15,0.24438779936990473
34,0.4337835041424054
74,0.03902767451846301
86,0.06351462354788262
29,0.191547951841191
47,0.7182976008726182
68,0.7899833213391931
7,0.3437610104993305
50,0.12558238511253061
9,0.9364056309684096
27,0.7871879879352591
35,0.16489746696046392
59,0.22694109932791662
9,0.03647163643253459
13,0.9008821367302119
62,0.933284729883666
46,0.08289060071566745
68,0.14689683327750014
55,0.2053078750991375
5,0.18091837143957068
93,0.9405695731394176
18,0.2613201482426105
51,0.3748589882197866
61,0.06870368754514211
48,0.628451833426803
77,0.2660065452601432
10,0.2452013836612248
45,0.9771236655614262
68,0.03857949093995727
44,0.18710472617934015
94,0.5131947415609749
57,0.5622602609040156
31,0.7130508890881275
87,0.2091121521088679
9,0.3940527941092874
12,0.2871810864398986
12,0.8344948265138397
35,0.35980343656707137
85,0.2611211716120332
72,0.6168256401436991
18,0.10751258781802442
6,0.8489588207382703
14,0.27903601432319525
80,0.8240123134533778
45,0.9913770288978577
77,0.02132516590907796
47,0.19197218088697554
65,0.7467549288137025
77,0.08282934030155076
3,0.4464543360468909
2,0.15055708760328768
2,0.46975361453304454
74,0.012565768571544234
68,0.15054285025091052
92,0.2749549346753174
27,0.197887845342558
22,0.3613503186806254
29,0.14492174771863198
61,0.8208006039225298
86,0.520259270403059
50,0.3101618847129476
40,0.2951912332983432
85,0.2439752573729458
63,0.5052360819385249
42,0.5312133210808409
75,0.9915730624047971
90,0.6290145309183939
57,0.5314168217478192
58,0.03829347356926016
39,0.5500225908328478
45,0.4949384258034696
61,0.8966320975810191
48,0.7225501921229099
78,0.47958326196144907
22,0.22810168087214877
43,0.7144918758797522
43,0.28693833302231453
18,0.3529248004491624
43,0.6923659169834202
10,0.31239675536551614
59,0.29686039025122335
37,0.4421855358891328
2,0.6634683950114876
15,0.941840378893442
95,0.14871305977412774
8,0.2525754621167128
40,0.9853561811220025
37,0.6171334126833434
68,0.009620389637868931
64,0.8946362995988398
34,0.28210743496999124
34,0.5500390092750265
75,0.3672304669569204
99,0.1742898567570872
84,0.601993314112118
47,0.21496310923603956
7,0.22802342410251597
26,0.8026925362079163
8,0.643127228748095
91,0.9184035403256958
29,0.4379822155537064
13,0.5050208034695495
22,0.06940595898218294
28,0.35980927953027875
25,0.04876058185769372
85,0.35009974979034975
14,0.40872054180080497
72,0.17305252808976868
89,0.8550866055079912
80,0.33673823154404137
72,0.05474199321149775
66,0.3903772603719856
15,0.5480376710891584
12,0.4780370908493973
89,0.5633791868240892
80,0.8825337482177901
95,0.029335082985965655
23,0.7892444922416872
61,0.3758885130557693
56,0.383983570494022
35,0.5902287104983082
59,0.5935749186220988
85,0.10567123494106168
72,0.6338810095646293
21,0.17538470876409773
83,0.2949514768788021
2,0.4835634253494616
35,0.6673307609813044
96,0.7571939782500713
81,0.7190794909177474
35,0.5202628655642921
9,0.17018858962344952
99,0.6768360582168581
20,0.9766032392246926
88,0.8163647069883124
48,0.43096675512271054
8,0.4592547398031669
90,0.9543634092706413
78,0.06776246343112735
51,0.5929215979449358
95,0.14100842477432218
47,0.07538330869335008
59,0.2843795893636204
49,0.2294524647767534
38,0.04552955725693575
15,0.853001917286196
27,0.8352105485511384
5,0.6807492005380328
60,0.7683716624755811
5,0.066557044999623
65,0.27276052351117674
39,0.5916580491636143
70,0.8921119684882034
90,0.7068892076498334
61,0.017815325218657585
27,0.23910311553884123
79,0.40449047137069005
46,0.6218308241659318
8,0.6647434594384276
51,0.610963788763355
14,0.07081373023121706
33,0.7578435670132139
19,0.6700887389119699
77,0.21337977333359748
59,0.49631493783753367
57,0.2561543322406026
74,0.6865640254429027
93,0.21592083015935648
66,0.020160873447550687
1,0.43170087236089116
49,0.04302014503089091
13,0.04321000361836169
55,0.19114197409275724
92,0.7210640043513288
68,0.9428098762912647
43,0.512652274220694
45,0.6779610111167358
5,0.04956404840230488
7,0.7903534226602293
38,0.4482827921599717
92,0.48237055910722537
43,0.8026882238123401
26,0.11652302045254226
15,0.45567117492568576
90,0.5393413673803814
38,0.6134394703351703
0,0.7074840082606012
50,0.6310722750769197
62,0.8476716767436828
32,0.9819871027329711
49,0.016908494755033088
53,0.41324059595398976
26,0.4090667040260728
80,0.7504759902247516
78,0.2904948201796893
85,0.015067363437496595
18,0.07465797861207457
27,0.9236156953201963
22,0.9182213550606747
63,0.2563154012313178
99,0.9359884284598045
38,0.8759668648113066
48,0.6890155730763923
58,0.24469690796486798
19,0.11835019536823266
60,0.16770442516421347
8,0.19778701814353095
22,0.80714455309133
6,0.3208414686524306
30,0.677967002052957
59,0.768420732155433
60,0.43354813130851555
74,0.21391591438150248
80,0.4745281753010162
99,0.134183158427149
25,0.8154523165805135
99,0.806317657373011
81,0.933907620379
53,0.8118450221861909
30,0.6489981093891678
98,0.3777350073443497
40,0.4965463523335656
27,0.18647456879552315
89,0.6735519211784583
5,0.834741021247856
33,0.6971696819101334
91,0.9569266857292742
8,0.973055256186972
92,0.696495807396262
97,0.7460857716388527
11,0.32733544752919086
15,0.04510973738709434
70,0.8583419697165814
30,0.6879375592602419
32,0.9648218167248888
6,0.000311685840400866
2,0.7157766877362178
19,0.26826530794265757
4,0.44429508083926006
66,0.451528085097866
37,0.035687932394126376
78,0.8520384009767772
98,0.08842763578341573
55,0.9528192063563881
22,0.5710152402400491
96,0.2746816219081164
1,0.6386858800811525
99,0.9273602313406965
20,0.7807746286878576
77,0.16559278604846228
13,0.3098846009429219
61,0.10860123648273845
10,0.7312803718812775
3,0.20095899675504492
46,0.7456192733791227
93,0.13172947815415392
99,0.7625634770994856
19,0.514460017603319
51,0.8386992995172966
15,0.518917840719775
97,0.24861021359563173
44,0.6809987420192807
7,0.30031934573138486
61,0.09201964480098057
83,0.8268046226350647
20,0.7295326937779634
63,0.05744893665656692
29,0.9269501415350416
35,0.20360265429382063
4,0.7436237745446583
84,0.021903258049007057
37,0.4788691106564178
86,0.25678866418322144
18,0.5551563096063628
73,0.2701647396134579
26,0.49685649206988913
98,0.011277326491123119
12,0.9078886205609967
8,0.8085028671305098
16,0.024968611434742716
94,0.9864705383886908
43,0.927981476374228
44,0.6594418974536985
87,0.3940533647733475
41,0.8838939889811793
50,0.8582023722700255
82,0.42130305542638624
57,0.704901045056123
57,0.810433409199363
29,0.8174659562538301
4,0.9734984013588579
7,0.8000151617214915
36,0.5547847808705975
46,0.8040511441679603
99,0.3021186797381742
88,0.2470590114307445
44,0.2961316247141895
4,0.544208250924353
96,0.5885860162251273
62,0.32026405992361073
85,0.48180094588871336
46,0.5770804370187781
24,0.2774225504051836
49,0.05679149381738724
92,0.10554562085919683
44,0.6127168167603153
29,0.9218034542613679
47,0.4456475299683751
50,0.5085212373691005
93,0.04018272514489141
54,0.9523404217460805
54,0.8582938077168956
45,0.48810507429211203
30,0.8821941163912084
33,0.4369654434679753
91,0.45740610268607185
73,0.6830142276800246
67,0.32334957024751454
32,0.8815321149952544
55,0.21372387396966985
57,0.9606434410658011
56,0.9270189730606464
16,0.3456392146058126
10,0.6606211301263091
70,0.4966809289815005
80,0.5845292411882435
91,0.1727679175658402
16,0.7485858455758023
9,0.510329169613692
25,0.10418031095559954
5,0.7992582357481363
80,0.9018097054141332
15,0.006174297704176213
89,0.8068529166416584
3,0.5673931022347549
61,0.05040027628584154
83,0.44557373046443405
63,0.4156488368315623
55,0.19202865188774143
74,0.36002642810060703
22,0.5029509407283214
32,0.5491303215732452
30,0.14589780973241573
6,0.5865782066091992
85,0.25666377019575126
4,0.1631004062666881
36,0.33079162284292163
0,0.6368436134032184
69,0.9596759152252964
44,0.8245505295234966
46,0.8653714430746889
67,0.21649908839194343
93,0.46150152519199616
29,0.44646713553304007
80,0.46042657433838485
59,0.19970826501470917
23,0.8433674903288334
30,0.33172394581328735
27,0.4743399389848705
44,0.36264323329647963
3,0.3473578755210851
60,0.6139739705860007
38,0.9930102782767426
82,0.884907848948452
23,0.9277871911978752
70,0.4340136920410421
45,0.19015927843168767
52,0.01350674304464572
47,0.043763039314373975
8,0.726417593978105
21,0.36318084538790874
1,0.6535677858828266
90,0.5527313822274752
15,0.9798781573859575
4,0.7126724173156468
11,0.9826460742910899
51,0.3002145996890013
25,0.331652376227359
14,0.5101108200545037
66,0.4965557934588567
72,0.5204686075817754
58,0.8521022520899175
91,0.7141965473119507
38,0.1780795069242871
62,0.5868428992548315
99,0.175143918605977
24,0.42120546506549006
40,0.9095133326594612
27,0.07316302851770784
20,0.9633056590242352
92,0.22145955312882626
88,0.17553993863243966
93,0.48054585382246284
60,0.8946182602899219
56,0.1875634705028818
10,0.0075488735875689494
18,0.41888457699300774
74,0.5734650465856271
88,0.7472064780276378
0,0.056007905879622344
31,0.5219609659130173
84,0.16683583742700137
76,0.4300672200172464
33,0.9694010330001922
16,0.9798415991650411
54,0.9853473729256264
18,0.3632936881253923
73,0.702925802175771
41,0.8726633636261711
58,0.5056746684094915
72,0.4744968554449628
74,0.7222647468663119
37,0.5028278985865836
30,0.5822755623789563
65,0.45302290822771796
87,0.7314720333644796
68,0.8497435784918572
49,0.45398120334866343
29,0.4910677244625433
34,0.9227366224046356
58,0.5631450827329926
16,0.4749110344905748
94,0.9708292321672511
65,0.0664192498355668
79,0.6230098167113803
20,0.025551788155979582
93,0.4489415317972264
51,0.3242966723371865
64,0.4346036594385875
13,0.9030135958653118
15,0.50920519240722
54,0.5838611180938689
8,0.3294868155631493
7,0.9852458138731942
72,0.9747577579464506
33,0.8717471577401827
32,0.708139880622348
85,0.42801547121372285
93,0.12656074912746196
6,0.9091405618449732
81,0.5339215329357613
20,0.5617610778441218
4,0.10251805290282168
70,0.7925813715574916
11,0.5523369117900316
58,0.25839572572664904
80,0.17182730701362792
57,0.6139517814335089
87,0.8639341805566559
36,0.5251449259118512
82,0.8606960568932845
44,0.18730253973879119
79,0.5533904286754417
24,0.4411260656939411
26,0.32298731925575663
50,0.10014483359170989
41,0.20619504117125464
70,0.888300135300442
41,0.3621746497193896
59,0.8579682518817198
71,0.8141225313322977
78,0.30493191355957794
57,0.4781892168993582
79,0.45328803127339445
71,0.897048555513426
99,0.614965764077757
95,0.43748364238901627
80,0.5194403580974947
99,0.841528107319673
21,0.30783890378400913
95,0.4160413856621894
57,0.13049959883205453
10,0.5680081920042201
5,0.969807170093805
21,0.3442376880044635
77,0.9407575746774113
91,0.8045494311516035
11,0.7924465297790396
26,0.7425435738101052
0,0.7598640665788962
63,0.3370802198658899
73,0.8322574846626307
96,0.9737431518544601
79,0.10439880296211823
38,0.12689149246741638
59,0.011607161908512187
69,0.7021357591830263
53,0.07253449686853919
24,0.5218742472835374
19,0.6878133628984352
35,0.5946317950254235
22,0.6072540943685578
79,0.9614541755493224
0,0.3013264474631875
93,0.6202903230773485
26,0.6266617154480676
51,0.27585333318201
1,0.3028979126781667
20,0.74082058005646
8,0.3147031580225139
87,0.2320202223787179
47,0.9836397111750025
38,0.09281332596081537
41,0.312817910606465
70,0.8407021001277373
93,0.2028310278540435
44,0.2571864630450852
1,0.16224319803028098
75,0.5852530193256824
76,0.002656232172141837
66,0.8756993319066597
42,0.37540194482541867
17,0.5013444308528412
38,0.24870269590498473
5,0.042041340622118506
41,0.9623399111406441
51,0.8807287088859154
26,0.2763175103620392
78,0.09936761893648427
14,0.4501629432678146
18,0.5506375164289864
61,0.5704572494142679
63,0.9166934360113277
50,0.672988424145022
46,0.6161954786670455
56,0.0854729432589647
19,0.524713918144818
19,0.5529247792622822
81,0.6298957691758029
63,0.16083645101215516
97,0.9608159216268899
98,0.5723516438385643
37,0.4164300937768073
37,0.6637116228570971
64,0.1447321358160213
75,0.436168052313303
4,0.720967590931538
63,0.9405181156087012
26,0.44667153580230345
19,0.6305021044971683
59,0.43090398225011417
39,0.5238850010045668
82,0.5029376863876341
78,0.6964137684424572
5,0.653447586411951
72,0.007873676605754443
35,0.08331156148729224
86,0.7605574289536373
73,0.16147844305378722
64,0.7695727238020944
10,0.8154465008527833
48,0.9347532802380272
83,0.813913059612914
27,0.5334927994977399
21,0.21124501072380641
83,0.1286595701341543
46,0.8739836836735079
79,0.3903361189183785
65,0.05221599709944447
24,0.3473828765045126
90,0.8686956250339205
66,0.562216599003459
86,0.6414404205417749
31,0.2534324043333719
16,0.019488148754234436
39,0.9167760939579206
83,0.07415182078120697
29,0.9992872547539868
58,0.8691970620010246
27,0.11585855805134881
46,0.9993354855430159
22,0.8080811447422342
82,0.8481950174505564
56,0.8096823908442945
88,0.928899717919152
87,0.7566652955248067
0,0.5263578750170536
91,5.24533662173976e-05
28,0.27934387352040957
49,0.6002433035251079
63,0.31216828104055516
98,0.410073331247394
80,0.1079075487658614
74,0.9799760767577885
36,0.11498749808199626
60,0.07136237351683006
6,0.5844883171058545
89,0.6215504175435758
86,0.5244605032565604
63,0.3532402172109813
17,0.9243011530249063
28,0.34344764367757497
97,0.31069521175930104
59,0.9451731608272776
53,0.8848786962480744
71,0.4767843608343191
20,0.2606980203687844
20,0.12948694026482133
57,0.7990590174988186
48,0.7261586113329528
35,0.10562253878266814
16,0.7404172974257898
79,0.8976232047366042
52,0.055827926663322036
14,0.41060751740348866
78,0.4083660444446714
39,0.8103182721560506
80,0.11893764788283312
50,0.15140884541744803
64,0.38302950854640094
12,0.8517614677645815
37,0.9866592471751339
73,0.5461305088047231
96,0.15781537392711675
25,0.9028104689089375
75,0.1622504111685098
82,0.3677948373339446
14,0.74073788132993
4,0.059664080640843165
1,0.4847540813456287
77,0.4072565846236954
92,0.9453712251959598
64,0.5461648732447901
76,0.8876368682985295
59,0.08871701160270606
95,0.5577711906967553
97,0.691924475510764
55,0.15107809071982503
77,0.8482659874555084
37,0.8791396951439331
56,0.6778618590410372
50,0.5203056226194123
40,0.6940944326308247
78,0.2851794353799476
69,0.11070984254351934
92,0.5520503602110117
